id;geom;collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;exact_matches;close_matches;status;source;comment
496;0101000020E610000062105839B4205C40713D0AD7A3604040;courier;cou_592;LINSHUIYI Henan (林水驿);http://linkedplaces.org/places/cou_592;LINSHUIYI Henan (林水驿);112.511;32.755;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18199","names":["LINSHUIYI Henan (林水驿)"]}];;Y;MDYZK;
497;0101000020E6100000E048A0C1A60E5C40662D05A4FD214040;courier;cou_669;LVYANYI Hubei (吕堰驿);http://linkedplaces.org/places/cou_669;LVYANYI Hubei (吕堰驿);112.228928;32.265553;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18306","names":["LVYANYI Hubei (吕堰驿)"]}];;Y;MDYZK;
498;0101000020E6100000FBC9181F66145C405BCD3AE3FB6E3F40;courier;cou_671;LIYANGYI Hubei (丽阳驿);http://linkedplaces.org/places/cou_671;LIYANGYI Hubei (丽阳驿);112.318733;31.433531;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18354","names":["LIYANGYI Hubei (丽阳驿)"]}];;Y;MDYZK;
499;0101000020E6100000639AE95E27385C406DE525FF93273F40;courier;cou_683;YINGDONGYI Hubei (郢东驿);http://linkedplaces.org/places/cou_683;YINGDONGYI Hubei (郢东驿);112.877403;31.154602;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18358","names":["YINGDONGYI Hubei (郢东驿)"]}];;Y;MDYZK;
500;0101000020E6100000C443183F8D0E5C40C98E8D40BC423F40;courier;cou_670;SHIQIAOYI Hubei (石桥驿);http://linkedplaces.org/places/cou_670;SHIQIAOYI Hubei (石桥驿);112.227371;31.260685;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18373","names":["SHIQIAOYI Hubei (石桥驿)"]}];;Y;MDYZK;
501;0101000020E6100000A9BF5E61C1995C402D3E05C0785A3E40;courier;cou_692;DONGHUYI Hubei (东湖驿);http://linkedplaces.org/places/cou_692;DONGHUYI Hubei (东湖驿);114.402428;30.353405;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18473","names":["DONGHUYI Hubei (东湖驿)"]}];;Y;MDYZK;
502;0101000020E6100000F7AB00DF6DC45B40855FEAE74DD53E40;courier;cou_770;HUANGNIUYI Hubei (黄牛驿);http://linkedplaces.org/places/cou_770;HUANGNIUYI Hubei (黄牛驿);111.069206;30.83322;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18482","names":["HUANGNIUYI Hubei (黄牛驿)"]}];;Y;MDYZK;
503;0101000020E6100000E415889E940B5C4089230F4416B13E40;courier;cou_672;JIANYANGYI Hubei (建阳驿);http://linkedplaces.org/places/cou_672;JIANYANGYI Hubei (建阳驿);112.180946;30.691746;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18496","names":["JIANYANGYI Hubei (建阳驿)"]}];;Y;MDYZK;
504;0101000020E610000082A8FB00A4815C40D07F0F5EBB943E40;courier;cou_684;CAIDIANYI Hubei (蔡店驿);http://linkedplaces.org/places/cou_684;CAIDIANYI Hubei (蔡店驿);114.025635;30.580984;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18550","names":["CAIDIANYI Hubei (蔡店驿)"]}];;Y;MDYZK;
505;0101000020E61000000F45813E91B75C402F6EA301BCA13E40;courier;cou_668;LIPINGYI Hubei (李坪驿);http://linkedplaces.org/places/cou_668;LIPINGYI Hubei (李坪驿);114.86824;30.631775;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18552","names":["LIPINGYI Hubei (李坪驿)"]}];;Y;MDYZK;
506;0101000020E6100000CA703C9F01965C4078F01307D0173E40;courier;cou_693;SHANPOYI Hubei (山陂驿);http://linkedplaces.org/places/cou_693;SHANPOYI Hubei (山陂驿);114.343849;30.093018;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18553","names":["SHANPOYI Hubei (山陂驿)"]}];;Y;MDYZK;
507;0101000020E61000009850C1E105A45C401F4AB4E4F1A83E40;courier;cou_685;YANGLUOYI Hubei (阳逻驿);http://linkedplaces.org/places/cou_685;YANGLUOYI Hubei (阳逻驿);114.562859;30.659941;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18562","names":["YANGLUOYI Hubei (阳逻驿)"]}];;Y;MDYZK;
508;0101000020E6100000C8CD70033E6D5C40EB1C03B2D7873D40;courier;cou_360;GANGKOUYI Hubei (港口驿);http://linkedplaces.org/places/cou_360;GANGKOUYI Hubei (港口驿);113.70691;29.530635;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18613","names":["GANGKOUYI Hubei (港口驿)"]}];;N;MDYZK;
509;0101000020E61000001990BDDEFD675C40BF982D5915E13D40;courier;cou_686;SHITOUKOUYI Hubei (石头口驿);http://linkedplaces.org/places/cou_686;SHITOUKOUYI Hubei (石头口驿);113.62487;29.879232;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18618","names":["SHITOUKOUYI Hubei (石头口驿)"]}];;Y;MDYZK;
510;0101000020E6100000CC79C6BE64855C4076C6F7C5A5CE3D40;courier;cou_691;GUANTANGYI Hubei (官塘驿);http://linkedplaces.org/places/cou_691;GUANTANGYI Hubei (官塘驿);114.084274;29.807217;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18624","names":["GUANTANGYI Hubei (官塘驿)"]}];;Y;MDYZK;
511;0101000020E610000030478FDFDB8B5B40A54A94BDA53C3D40;courier;cou_966;MAOGANGSI Hunan (茅冈司);http://linkedplaces.org/places/cou_966;MAOGANGSI Hunan (茅冈司);110.185295;29.236904;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18659","names":["MAOGANGSI Hunan (茅冈司)"]}];;Y;MDYZK;
512;0101000020E61000004E2B85402EF05B40B43EE5982C363D40;courier;cou_675;DALONGYI Hunan (大龙驿);http://linkedplaces.org/places/cou_675;DALONGYI Hunan (大龙驿);111.752823;29.211618;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18674","names":["DALONGYI Hunan (大龙驿)"]}];;Y;MDYZK;
513;0101000020E61000004B1FBAA0BE5C5C405DDDB1D826793D40;courier;cou_690;CHANG'ANYI Hunan (长安驿);http://linkedplaces.org/places/cou_690;CHANG'ANYI Hunan (长安驿);113.449135;29.473249;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18686","names":["CHANG'ANYI Hunan (长安驿)"]}];;Y;MDYZK;
514;0101000020E6100000E1455F419A495C400CB1FA230C6F3D40;courier;cou_968;CHENGLINGJIYI Hunan (城陵矶驿);http://linkedplaces.org/places/cou_968;CHENGLINGJIYI Hunan (城陵矶驿);113.15004;29.433779;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18691","names":["CHENGLINGJIYI Hunan (城陵矶驿)"]}];;Y;MDYZK;
515;0101000020E6100000A053909F8D9F5B40003CA24275A33C40;courier;cou_701;BEIRONGYI Hunan (北溶驿);http://linkedplaces.org/places/cou_701;BEIRONGYI Hunan (北溶驿);110.493019;28.638508;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18723","names":["BEIRONGYI Hunan (北溶驿)"]}];;Y;MDYZK;
516;0101000020E6100000ACC5A70018995B407651F4C0C7703C40;courier;cou_965;CHENYANGYI Hunan (辰阳驿);http://linkedplaces.org/places/cou_965;CHENYANGYI Hunan (辰阳驿);110.39209;28.440548;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18734","names":["CHENYANGYI Hunan (辰阳驿)"]}];;L;MDYZK;
517;0101000020E61000006BF46A80D2505C40D06394675EF63C40;courier;cou_358;DAJINGYI Hunan (大荆驿);http://linkedplaces.org/places/cou_358;DAJINGYI Hunan (大荆驿);113.262848;28.962378;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18760","names":["DAJINGYI Hunan (大荆驿)"]}];;Y;MDYZK;
518;0101000020E6100000ACADD85F767F5B4011C64FE3DE1C3B40;courier;cou_350;HONGJIANG Hunan (洪江驿);http://linkedplaces.org/places/cou_350;HONGJIANG Hunan (洪江驿);109.9916;27.112776;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18773","names":["HONGJIANG Hunan (洪江驿)"]}];;Y;MDYZK;
519;0101000020E6100000A06B5F402F875B40A45016BEBE9E3B40;courier;cou_962;HUAIHUAYI Hunan (怀化驿);http://linkedplaces.org/places/cou_962;HUAIHUAYI Hunan (怀化驿);110.112259;27.620098;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18785","names":["HUAIHUAYI Hunan (怀化驿)"]}];;Y;MDYZK;
520;0101000020E6100000FDBD141E34465C40475854C4E99C3B40;courier;cou_694;DUSHIYI Hunan (都石驿);http://linkedplaces.org/places/cou_694;DUSHIYI Hunan (都石驿);113.096931;27.612942;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18836","names":["DUSHIYI Hunan (都石驿)"]}];;Y;MDYZK;
521;0101000020E6100000C34659BF99495C4032022A1C41DA3B40;courier;cou_368;ZHUZHOU Hunan (株洲);http://linkedplaces.org/places/cou_368;ZHUZHOU Hunan (株洲);113.150009;27.852556;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18838","names":["ZHUZHOU Hunan (株洲)"]}];;N;PA_1903;
522;0101000020E61000005FB87361A4FF5C40A1F31ABB442D3D40;courier;cou_864;WUCHENGYI Jiangxi (吴城驿);http://linkedplaces.org/places/cou_864;WUCHENGYI Jiangxi (吴城驿);115.994408;29.17683;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_19164","names":["WUCHENGYI Jiangxi (吴城驿)"]}];;Y;MDYZK;
523;0101000020E610000012FB04508CF55C405D34643C4A693C40;courier;cou_866;SHICHAYI Jiangxi (市汊驿);http://linkedplaces.org/places/cou_866;SHICHAYI Jiangxi (市汊驿);115.836689;28.411289;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_19222","names":["SHICHAYI Jiangxi (市汊驿)"]}];;Y;MDYZK;
524;0101000020E61000004C1938A0A5FE5C407AFCDEA63FDB3C40;courier;cou_865;QIAOSHEYI Jiangxi (樵舍驿);http://linkedplaces.org/places/cou_865;QIAOSHEYI Jiangxi (樵舍驿);115.978859;28.85644;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_19231","names":["QIAOSHEYI Jiangxi (樵舍驿)"]}];;Y;MDYZK;
525;0101000020E6100000A33EC91D36A35C40923EADA23F7C3940;courier;cou_876;XIAOXIYI Jiangxi (小溪驿);http://linkedplaces.org/places/cou_876;XIAOXIYI Jiangxi (小溪驿);114.550178;25.485346;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_19372","names":["XIAOXIYI Jiangxi (小溪驿)"]}];;Y;MDYZK;
526;0101000020E6100000817B9E3F6D745B40807EDFBF79FD4240;courier;cou_761;YULINYI Shaanxi (榆林驿);http://linkedplaces.org/places/cou_761;YULINYI Shaanxi (榆林驿);109.819168;37.980278;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_19802","names":["YULINYI Shaanxi (榆林驿)"]}];;Y;MDYZK;
527;0101000020E6100000F9C08EFF028A5B40CB49287D21A84240;courier;cou_744;SHIZUICHAYI Shaanxi (石嘴岔驿);http://linkedplaces.org/places/cou_744;SHIZUICHAYI Shaanxi (石嘴岔驿);110.156433;37.313522;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_19813","names":["SHIZUICHAYI Shaanxi (石嘴岔驿)"]}];;N;MDYZK;
528;0101000020E61000003D7D04FEF0735B408DCF64FF3C5B4240;courier;cou_741;GANGUYI Shaanxi (干谷驿);http://linkedplaces.org/places/cou_741;GANGUYI Shaanxi (干谷驿);109.811584;36.712799;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_19826","names":["GANGUYI Shaanxi (干谷驿)"]}];;Y;MDYZK;
529;0101000020E6100000B62BF4C132845B40C79DD2C1FA6F4240;courier;cou_742;WEN'ANYI Shaanxi (文安驿);http://linkedplaces.org/places/cou_742;WEN'ANYI Shaanxi (文安驿);110.065598;36.87484;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_19935","names":["WEN'ANYI Shaanxi (文安驿)"]}];;Y;MDYZK;
530;0101000020E61000002E3BC43F6C405B4041B96DDFA3FA4140;courier;cou_747;LONGYIZHENYI Shaanxi (隆益镇驿);http://linkedplaces.org/places/cou_747;LONGYIZHENYI Shaanxi (隆益镇驿);109.006607;35.958126;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_19968","names":["LONGYIZHENYI Shaanxi (隆益镇驿)"]}];;N;MDYZK;
531;0101000020E6100000F9DB9E20B1485B402E9276A38FF14140;courier;cou_746;ZHANGCUNYI Shaanxi (张村驿);http://linkedplaces.org/places/cou_746;ZHANGCUNYI Shaanxi (张村驿);109.135811;35.887196;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_19980","names":["ZHANGCUNYI Shaanxi (张村驿)"]}];;Y;MDYZK;
532;0101000020E6100000001B1021AE925A4046D1031F83854040;courier;cou_812;YANGPINGYI Shaanxi (阳平驿);http://linkedplaces.org/places/cou_812;YANGPINGYI Shaanxi (阳平驿);106.291878;33.043064;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20030","names":["YANGPINGYI Shaanxi (阳平驿)"]}];;Y;MDYZK;
591;0101000020E61000002783A3E4D54A59407CEF6FD05E293740;courier;cou_276;MOHEI Yunnan (磨黑);http://linkedplaces.org/places/cou_276;MOHEI Yunnan (磨黑);101.169305;23.161603;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_22588","names":["MOHEI Yunnan (磨黑)"]}];;L;PA_1903;
533;0101000020E610000004E8F7FD9B115E401D90847D3BC54240;courier;cou_645;HUANGSHANGUANYI Shandong (黄山馆驿);http://linkedplaces.org/places/cou_645;HUANGSHANGUANYI Shandong (黄山馆驿);120.275146;37.540878;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20252","names":["HUANGSHANGUANYI Shandong (黄山馆驿)"]}];;Y;MDYZK;
534;0101000020E610000011363CBD520F5D40179CC1DF2F2A4240;courier;cou_652;TONGCHENGYI Shandong (铜城驿);http://linkedplaces.org/places/cou_652;TONGCHENGYI Shandong (铜城驿);116.239425;36.329586;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20293","names":["TONGCHENGYI Shandong (铜城驿)"]}];;Y;MDYZK;
535;0101000020E61000002844C02154565D40E736E15E995D4240;courier;cou_638;LONGSHANZHENYI Shandong (龙山镇驿);http://linkedplaces.org/places/cou_638;LONGSHANZHENYI Shandong (龙山镇驿);117.348885;36.731243;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20309","names":["LONGSHANZHENYI Shandong (龙山镇驿)"]}];;Y;MDYZK;
536;0101000020E61000008BDEA9807B8C5D40D4B837BF61664240;courier;cou_639;JINGLINGZHENYI Shandong (金岭镇驿);http://linkedplaces.org/places/cou_639;JINGLINGZHENYI Shandong (金岭镇驿);118.195038;36.799858;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20336","names":["JINGLINGZHENYI Shandong (金岭镇驿)"]}];;Y;MDYZK;
1000;0101000020E610000049861C5BCF235A4032E719FB92334040;courier;cou_826;HANZIYI Sichuan (汉子驿);http://linkedplaces.org/places/cou_826;HANZIYI Sichuan (汉子驿);104.559531;32.402923;;;L;MDYZK;
537;0101000020E6100000252367614FED5D4080D8D2A3A97E4240;courier;cou_643;HUIBUYI Shandong (灰埠驿);http://linkedplaces.org/places/cou_643;HUIBUYI Shandong (灰埠驿);119.70797;36.989552;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20345","names":["HUIBUYI Shandong (灰埠驿)"]}];;Y;MDYZK;
538;0101000020E6100000DD06B5DFDA2A5D4062A06B5F40D34140;courier;cou_651;XINJIAYI Shandong (新嘉驿);http://linkedplaces.org/places/cou_651;XINJIAYI Shandong (新嘉驿);116.669609;35.650402;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20425","names":["XINJIAYI Shandong (新嘉驿)"]}];;Y;MDYZK;
539;0101000020E61000002C47C8409E205C403BE0BA62468C4240;courier;cou_628;NANGUANYI Shanxi (南关驿);http://linkedplaces.org/places/cou_628;NANGUANYI Shanxi (南关驿);112.509659;37.095898;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20745","names":["NANGUANYI Shanxi (南关驿)"]}];;Y;MDYZK;
540;0101000020E61000001399B9C0E51E5C40D28BDAFD2A9E4240;courier;cou_627;PANTUOYI Shanxi (盘陀驿);http://linkedplaces.org/places/cou_627;PANTUOYI Shanxi (盘陀驿);112.482773;37.235687;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20768","names":["PANTUOYI Shanxi (盘陀驿)"]}];;Y;MDYZK;
541;0101000020E6100000BD5296218E515C40A2444B1E4FEF4240;courier;cou_110;QINQUANYI Shanxi (芹泉驿);http://linkedplaces.org/places/cou_110;QINQUANYI Shanxi (芹泉驿);113.2743;37.869602;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20774","names":["QINQUANYI Shanxi (芹泉驿)"]}];;Y;MDYZK;Should be Qinquanyi
542;0101000020E61000006A12BC218DD0594033A48AE2555E4240;courier;cou_713;ZAICHENGYI Gansu (在城驿);http://linkedplaces.org/places/cou_713;ZAICHENGYI Gansu (在城驿);103.258614;36.736996;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_208","names":["ZAICHENGYI Gansu (在城驿)"]}];;Y;MDYZK;
543;0101000020E6100000250516C094335C40CA198A3BDE484240;courier;cou_631;YUTINGYI Shanxi (毓婷驿);http://linkedplaces.org/places/cou_631;YUTINGYI Shanxi (毓婷驿);112.805954;36.569282;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20834","names":["YUTINGYI Shanxi (毓婷驿)"]}];;N;MDYZK;
544;0101000020E61000001344DD0720255C404E9D47C5FF794240;courier;cou_629;QUANDIANYI Shanxi (权店驿);http://linkedplaces.org/places/cou_629;QUANDIANYI Shanxi (权店驿);112.58008;36.953118;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20850","names":["QUANDIANYI Shanxi (权店驿)"]}];;Y;MDYZK;
545;0101000020E610000041B96DDFA3385C407445292158D94140;courier;cou_636;QIAOCUNYI Shanxi (乔村驿);http://linkedplaces.org/places/cou_636;QIAOCUNYI Shanxi (乔村驿);112.885002;35.698002;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20927","names":["QIAOCUNYI Shanxi (乔村驿)"]}];;Y;MDYZK;
546;0101000020E6100000C89A9141EEFC5D40815A0C1EA60B4440;courier;cou_998;GUANGNINGZHONGQIANSUOYI Liaoning (广宁中前所);http://linkedplaces.org/places/cou_998;GUANGNINGZHONGQIANSUOYI Liaoning (广宁中前所);119.952042;40.091007;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20972","names":["GUANGNINGZHONGQIANSUOYI Liaoning (广宁中前所)"]}];;Y;MDYZK;
547;0101000020E610000045BB0A293F005E402AFF5A5EB9124440;courier;cou_999;GAOLINGYI Liaoning (高岭驿);http://linkedplaces.org/places/cou_999;GAOLINGYI Liaoning (高岭驿);120.003855;40.146282;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20973","names":["GAOLINGYI Liaoning (高岭驿)"]}];;Y;MDYZK;
548;0101000020E610000096EA025E66065E406A15FDA199194440;courier;cou_1000;BEIYINZHANGBAO Liaoning (背阴障堡);http://linkedplaces.org/places/cou_1000;BEIYINZHANGBAO Liaoning (背阴障堡);120.099998;40.200001;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20975","names":["BEIYINZHANGBAO Liaoning (背阴障堡)"]}];;Y;MDYZK;
549;0101000020E61000007863416150155E4081423D7D042A4440;courier;cou_1002;GUANGNINGZHONGHOUSUO Liaoning (广宁中后所);http://linkedplaces.org/places/cou_1002;GUANGNINGZHONGHOUSUO Liaoning (广宁中后所);120.333031;40.328262;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20981","names":["GUANGNINGZHONGHOUSUO Liaoning (广宁中后所)"]}];;Y;MDYZK;
550;0101000020E61000009BE447FC8A245E40569A94826E3D4440;courier;cou_1006;CAOZHUANGYI Liaoning (曹庄驿);http://linkedplaces.org/places/cou_1006;CAOZHUANGYI Liaoning (曹庄驿);120.570983;40.479935;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20986","names":["CAOZHUANGYI Liaoning (曹庄驿)"]}];;Y;MDYZK;
551;0101000020E61000003A950C0055365E40245F09A4C4604440;courier;cou_1005;LIANSHANYI Liaoning (连山驿);http://linkedplaces.org/places/cou_1005;LIANSHANYI Liaoning (连山驿);120.848938;40.756001;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20994","names":["LIANSHANYI Liaoning (连山驿)"]}];;Y;MDYZK;
552;0101000020E61000007E7214200A455E402E5915E126794440;courier;cou_995;XINGSHANYI Liaoning (杏山驿);http://linkedplaces.org/places/cou_995;XINGSHANYI Liaoning (杏山驿);121.078743;40.946499;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21002","names":["XINGSHANYI Liaoning (杏山驿)"]}];;L;MDYZK;
553;0101000020E61000001C9947FE60605E409831056B9CA14440;courier;cou_994;SHISANSHANYI Liaoning (十三山驿);http://linkedplaces.org/places/cou_994;SHISANSHANYI Liaoning (十三山驿);121.50592;41.262586;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21012","names":["SHISANSHANYI Liaoning (十三山驿)"]}];;Y;MDYZK;
554;0101000020E6100000ABB35A608F6A5E40A8E0F08288B04440;courier;cou_993;LVYANGYI Liaoning (闾阳驿);http://linkedplaces.org/places/cou_993;LVYANGYI Liaoning (闾阳驿);121.665001;41.379166;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21017","names":["LVYANGYI Liaoning (闾阳驿)"]}];;N;MDYZK;
555;0101000020E6100000D1CFD4EB16645E40F6EB4E779EC64440;courier;cou_991;QIANMALINGYI Liaoning (牵马岭驿);http://linkedplaces.org/places/cou_991;QIANMALINGYI Liaoning (牵马岭驿);121.563899;41.551711;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21018","names":["QIANMALINGYI Liaoning (牵马岭驿)"]}];;N;MDYZK;
556;0101000020E6100000BBD05CA791955E403D618907949F4440;courier;cou_989;XIPINGYI Liaoning (西平驿);http://linkedplaces.org/places/cou_989;XIPINGYI Liaoning (西平驿);122.337015;41.246705;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21034","names":["XIPINGYI Liaoning (西平驿)"]}];;Y;MDYZK;
557;0101000020E61000000D6FD6E07D975E4012691B7FA2924440;courier;cou_987;SHALINGYI Liaoning (沙岭驿);http://linkedplaces.org/places/cou_987;SHALINGYI Liaoning (沙岭驿);122.367058;41.145584;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21035","names":["SHALINGYI Liaoning (沙岭驿)"]}];;Y;MDYZK;
558;0101000020E6100000847EA65EB7565E40CD3D247CEF954440;courier;cou_997;GUANGGNINGZHONGZUOSUOYI Liaoning (广宁中左所);http://linkedplaces.org/places/cou_997;GUANGGNINGZHONGZUOSUOYI Liaoning (广宁中左所);121.354942;41.171371;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21042","names":["GUANGGNINGZHONGZUOSUOYI Liaoning (广宁中左所)"]}];;Y;MDYZK;
559;0101000020E6100000D503E62153805E408104C58F31BD4440;courier;cou_988;PANSHANYI Liaoning (盘山驿);http://linkedplaces.org/places/cou_988;PANSHANYI Liaoning (盘山驿);122.005074;41.478075;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21045","names":["PANSHANYI Liaoning (盘山驿)"]}];;Y;MDYZK;
560;0101000020E61000006C06B8205B505E4081CF0F2384674340;courier;cou_957;LUSHUNKOUYI Liaoning (旅顺口驿);http://linkedplaces.org/places/cou_957;LUSHUNKOUYI Liaoning (旅顺口驿);121.255562;38.80872;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21047","names":["LUSHUNKOUYI Liaoning (旅顺口驿)"]}];;Y;MDYZK;
561;0101000020E61000008ECA4DD4D25B5E40AAF3A8F8BF7D4340;courier;cou_958;MUCHANGYI Liaoning (木场驿);http://linkedplaces.org/places/cou_958;MUCHANGYI Liaoning (木场驿);121.434743;38.982421;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21049","names":["MUCHANGYI Liaoning (木场驿)"]}];;Y;MDYZK;
562;0101000020E61000005ED5592DB0775E4061376C5B94C14340;courier;cou_969;LUANGUYI Liaoning (栾古驿);http://linkedplaces.org/places/cou_969;LUANGUYI Liaoning (栾古驿);121.870128;39.51234;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21061","names":["LUANGUYI Liaoning (栾古驿)"]}];;Y;MDYZK;
563;0101000020E6100000221B48179B115F40594C6C3EAE554540;courier;cou_984;WEIYUANBAO Liaoning (威远堡);http://linkedplaces.org/places/cou_984;WEIYUANBAO Liaoning (威远堡);124.275091;42.66938;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21107","names":["WEIYUANBAO Liaoning (威远堡)"]}];;Y;MDYZK;
564;0101000020E6100000228B34F10EA05E403FE257ACE1544440;courier;cou_974;YAOZHOUYI Liaoning (耀州驿);http://linkedplaces.org/places/cou_974;YAOZHOUYI Liaoning (耀州驿);122.500912;40.663137;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21134","names":["YAOZHOUYI Liaoning (耀州驿)"]}];;N;MDYZK;
565;0101000020E6100000D1949D7E50BC5E40E1EEACDD76894440;courier;cou_976;ANSHANYI Liaoning (鞍山驿);http://linkedplaces.org/places/cou_976;ANSHANYI Liaoning (鞍山驿);122.942413;41.07394;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21139","names":["ANSHANYI Liaoning (鞍山驿)"]}];;Y;MDYZK;
566;0101000020E61000005131CEDF84D65E40200890A163C14440;courier;cou_978;HUPIYI Liaoning (虎皮驿);http://linkedplaces.org/places/cou_978;HUPIYI Liaoning (虎皮驿);123.35186;41.510853;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21152","names":["HUPIYI Liaoning (虎皮驿)"]}];;Y;MDYZK;
567;0101000020E6100000F6D214014EE55E40F302ECA353F94440;courier;cou_979;PUHESUO Liaoning (蒲河所);http://linkedplaces.org/places/cou_979;PUHESUO Liaoning (蒲河所);123.582886;41.947865;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21169","names":["PUHESUO Liaoning (蒲河所)"]}];;Y;MDYZK;
568;0101000020E61000000E1137A792E95E4068CD8FBFB40C4540;courier;cou_980;YILUYI Liaoning (懿路驿);http://linkedplaces.org/places/cou_980;YILUYI Liaoning (懿路驿);123.649576;42.099266;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21170","names":["YILUYI Liaoning (懿路驿)"]}];;Y;MDYZK;
