collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;exact_matches;close_matches;status;source;comment
courier;cou_975;ZAICHENGYI Liaoning (在城驿);http://linkedplaces.org/places/cou_975;ZAICHENGYI Liaoning (在城驿);122.750342;40.849636;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1179","names":["ZAICHENGYI Liaoning (在城驿)"]}];;Y;MDYZK;
courier;cou_977;LIAODONGDUSI Liaoning (辽东都司);http://linkedplaces.org/places/cou_977;LIAODONGDUSI Liaoning (辽东都司);123.167984;41.26585;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1180","names":["LIAODONGDUSI Liaoning (辽东都司)"]}];;Y;MDYZK;
courier;cou_981;QIZHOUYI Liaoning (器州驿);http://linkedplaces.org/places/cou_981;QIZHOUYI Liaoning (器州驿);123.847854;42.295509;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1183","names":["QIZHOUYI Liaoning (器州驿)"]}];;N;MDYZK;
courier;cou_479;WUPINGYI Sichuan (武平驿);http://linkedplaces.org/places/cou_479;WUPINGYI Sichuan (武平驿);104.529724;32.413155;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1185","names":["WUPINGYI Sichuan (武平驿)"]}];;Y;MDYZK;
courier;cou_472;HANSHUIYI Sichuan (寒水驿);http://linkedplaces.org/places/cou_472;HANSHUIYI Sichuan (寒水驿);103.480194;31.297791;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1190","names":["HANSHUIYI Sichuan (寒水驿)"]}];;Y;MDYZK;
courier;cou_481;WUCHENGYI Sichuan (五城驿);http://linkedplaces.org/places/cou_481;WUCHENGYI Sichuan (五城驿);104.679047;31.044277;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1192","names":["WUCHENGYI Sichuan (五城驿)"]}];;Y;MDYZK;
courier;cou_475;JIANGYOU Sichuan (江油);http://linkedplaces.org/places/cou_475;JIANGYOU Sichuan (江油);104.776527;31.882812;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1194","names":["JIANGYOU Sichuan (江油)"]}];;Y;MDYZK;
courier;cou_477;ZHANGMING Sichuan (彰明);http://linkedplaces.org/places/cou_477;ZHANGMING Sichuan (彰明);104.718544;31.718632;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1197","names":["ZHANGMING Sichuan (彰明)"]}];;N;PA_1903;
courier;cou_486;JINPINGYI Sichuan (锦屏驿);http://linkedplaces.org/places/cou_486;JINPINGYI Sichuan (锦屏驿);105.967033;31.58316;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1200","names":["JINPINGYI Sichuan (锦屏驿)"]}];;Y;MDYZK;
courier;cou_485;CANGXI Sichuan (苍溪驿);http://linkedplaces.org/places/cou_485;CANGXI Sichuan (苍溪驿);105.933037;31.743105;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1201","names":["CANGXI Sichuan (苍溪驿)"]}];;Y;MDYZK;
courier;cou_821;YUNXIYI Sichuan (云谿驿);http://linkedplaces.org/places/cou_821;YUNXIYI Sichuan (云谿驿);105.376114;31.229305;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1203","names":["YUNXIYI Sichuan (云谿驿)"]}];;Y;MDYZK;
courier;cou_487;NANBU Sichuan (南部);http://linkedplaces.org/places/cou_487;NANBU Sichuan (南部);106.058586;31.359615;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1204","names":["NANBU Sichuan (南部)"]}];;B;PA_1903;
courier;cou_455;QINGXI Sichuan (清溪);http://linkedplaces.org/places/cou_455;QINGXI Sichuan (清溪);102.617798;29.585054;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1210","names":["QINGXI Sichuan (清溪)"]}];;N;PA_1903;
courier;cou_104;WUYANG Guangdong (五羊驿);http://linkedplaces.org/places/cou_104;WUYANG Guangdong (五羊驿);113.256065;23.134624;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121071","names":["WUYANG Guangdong (五羊驿)"]}];;Y;MDYZK;Guangzhou
courier;cou_101;ANYUAN Guangdong (安远驿);http://linkedplaces.org/places/cou_101;ANYUAN Guangdong (安远驿);113.022133;23.720728;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121079","names":["ANYUAN Guangdong (安远驿)"]}];;Y;MDYZK;
courier;cou_689;YUSHANYI Hubei (鱼山驿);http://linkedplaces.org/places/cou_689;YUSHANYI Hubei (鱼山驿);113.895576;29.975599;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121125","names":["YUSHANYI Hubei (鱼山驿)"]}];;N;MDYZK;
courier;cou_81;HANJIANGYI Hubei (汉江驿);http://linkedplaces.org/places/cou_81;HANJIANGYI Hubei (汉江驿);112.155862;32.020283;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121146","names":["HANJIANGYI Hubei (汉江驿)"]}];;N;MDYZK;Should be at Xiangyang Xian
courier;cou_119;YUNMENG Hubei (云梦);http://linkedplaces.org/places/cou_119;YUNMENG Hubei (云梦);113.733299;31.020029;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121159","names":["YUNMENG Hubei (云梦)"]}];;Y;MDYZK;
courier;cou_80;CHANLING Hubei (孱陵驿);http://linkedplaces.org/places/cou_80;CHANLING Hubei (孱陵驿);112.078102;29.914501;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121164","names":["CHANLING Hubei (孱陵驿)"]}];;Y;MDYZK;
courier;cou_72;LINGLING Hunan (零陵);http://linkedplaces.org/places/cou_72;LINGLING Hunan (零陵);111.612564;26.210339;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121207","names":["LINGLING Hunan (零陵)"]}];;N;PA_1903;
courier;cou_79;SANWUYI Hunan (三吾驿);http://linkedplaces.org/places/cou_79;SANWUYI Hunan (三吾驿);111.855896;26.591692;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121208","names":["SANWUYI Hunan (三吾驿)"]}];;N;MDYZK;
courier;cou_364;JIANGHUA Hunan (江华);http://linkedplaces.org/places/cou_364;JIANGHUA Hunan (江华);111.58242;25.189919;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121213","names":["JIANGHUA Hunan (江华)"]}];;N;PA_1903;
courier;cou_197;SHUCHENG Anhui (舒城驿);http://linkedplaces.org/places/cou_197;SHUCHENG Anhui (舒城驿);116.938538;31.456448;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121248","names":["SHUCHENG Anhui (舒城驿)"]}];;Y;MDYZK;
courier;cou_102;YUEYANG Hunan (岳阳驿);http://linkedplaces.org/places/cou_102;YUEYANG Hunan (岳阳驿);113.097656;29.37126;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121274","names":["YUEYANG Hunan (岳阳驿)"]}];;Y;MDYZK;
courier;cou_74;DALONG Hunan (大龙驿);http://linkedplaces.org/places/cou_74;DALONG Hunan (大龙驿);111.691299;29.034807;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121278","names":["DALONG Hunan (大龙驿)"]}];;Y;MDYZK;
courier;cou_70;TAOYUAN Hunan (桃源驿);http://linkedplaces.org/places/cou_70;TAOYUAN Hunan (桃源驿);111.477768;28.901598;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121279","names":["TAOYUAN Hunan (桃源驿)"]}];;Y;MDYZK;
courier;cou_762;YULINWEI Shaanxi (榆林卫);http://linkedplaces.org/places/cou_762;YULINWEI Shaanxi (榆林卫);109.753868;38.294708;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121393","names":["YULINWEI Shaanxi (榆林卫)"]}];;Y;MDYZK;
courier;cou_773;GAOTANGYI Chongqing (高塘驿);http://linkedplaces.org/places/cou_773;GAOTANGYI Chongqing (高塘驿);109.888863;31.081345;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1215","names":["GAOTANGYI Chongqing (高塘驿)"]}];;Y;MDYZK;
courier;cou_178;LANGXIANG Beijing (固节驿);http://linkedplaces.org/places/cou_178;LANGXIANG Beijing (固节驿);116.135582;39.741253;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121514","names":["LANGXIANG Beijing (固节驿)"]}];;Y;MDYZK;GUJIE
courier;cou_188;HUITONGGUAN Beijing (会同馆);http://linkedplaces.org/places/cou_188;HUITONGGUAN Beijing (会同馆);116.368004;39.931427;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121525","names":["HUITONGGUAN Beijing (会同馆)"]}];;N;MDYZK;
courier;cou_147;GUANGCHANG Hebei (广昌);http://linkedplaces.org/places/cou_147;GUANGCHANG Hebei (广昌);114.688774;39.354015;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121529","names":["GUANGCHANG Hebei (广昌)"]}];;N;PA_1903;XIANGSHAN
courier;cou_774;YONGNINGYI Chongqing (永宁驿);http://linkedplaces.org/places/cou_774;YONGNINGYI Chongqing (永宁驿);109.52475;31.054707;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1216","names":["YONGNINGYI Chongqing (永宁驿)"]}];;Y;MDYZK;
courier;cou_103;TAI'AN Shanxi (太安驿);http://linkedplaces.org/places/cou_103;TAI'AN Shanxi (太安驿);113.168709;37.886784;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121826","names":["TAI'AN Shanxi (太安驿)"]}];;Y;MDYZK;
courier;cou_89;LINFENYI Shanxi (临汾驿);http://linkedplaces.org/places/cou_89;LINFENYI Shanxi (临汾驿);112.478928;37.727589;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121831","names":["LINFENYI Shanxi (临汾驿)"]}];;Y;MDYZK;TAIYUAN
courier;cou_73;PUJIANYI Shanxi (普涧驿);http://linkedplaces.org/places/cou_73;PUJIANYI Shanxi (普涧驿);111.682915;36.259399;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121857","names":["PUJIANYI Shanxi (普涧驿)"]}];;N;MDYZK;
courier;cou_77;RUISHI Shanxi (瑞石驿);http://linkedplaces.org/places/cou_77;RUISHI Shanxi (瑞石驿);111.776215;36.842152;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121869","names":["RUISHI Shanxi (瑞石驿)"]}];;Y;MDYZK;
courier;cou_68;SUCHUANYI Shanxi (涑川驿);http://linkedplaces.org/places/cou_68;SUCHUANYI Shanxi (涑川驿);111.217209;35.357723;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121876","names":["SUCHUANYI Shanxi (涑川驿)"]}];;N;MDYZK;
courier;cou_459;TAIPINGYI Sichuan (太平驿);http://linkedplaces.org/places/cou_459;TAIPINGYI Sichuan (太平驿);102.750504;30.078638;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1219","names":["TAIPINGYI Sichuan (太平驿)"]}];;Y;MDYZK;
courier;cou_120;XINZHONG Henan (新中驿);http://linkedplaces.org/places/cou_120;XINZHONG Henan (新中驿);113.868248;35.30994;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121904","names":["XINZHONG Henan (新中驿)"]}];;Y;MDYZK;
courier;cou_100;ZHEYANG Henan (赭阳驿);http://linkedplaces.org/places/cou_100;ZHEYANG Henan (赭阳驿);112.992508;33.260078;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121925","names":["ZHEYANG Henan (赭阳驿)"]}];;Y;MDYZK;
courier;cou_519;TUMUYI Hebei (土木驿);http://linkedplaces.org/places/cou_519;TUMUYI Hebei (土木驿);115.759587;40.361333;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121942","names":["TUMUYI Hebei (土木驿)"]}];;L;MDYZK;
courier;cou_594;YONGQIUYI Henan (雍丘驿);http://linkedplaces.org/places/cou_594;YONGQIUYI Henan (雍丘驿);114.774483;34.553513;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121957","names":["YONGQIUYI Henan (雍丘驿)"]}];;Y;MDYZK;
courier;cou_111;QINGYING Henan (清颖驿);http://linkedplaces.org/places/cou_111;QINGYING Henan (清颖驿);113.467056;34.162491;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121963","names":["QINGYING Henan (清颖驿)"]}];;Y;MDYZK;
courier;cou_192;LIUPU Shandong (刘普驿);http://linkedplaces.org/places/cou_192;LIUPU Shandong (刘普驿);116.65239;36.945358;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_122011","names":["LIUPU Shandong (刘普驿)"]}];;Y;MDYZK;See Yucheng
courier;cou_189;TAOYUAN Shandong (桃源驿);http://linkedplaces.org/places/cou_189;TAOYUAN Shandong (桃源驿);116.42907;37.157734;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_122014","names":["TAOYUAN Shandong (桃源驿)"]}];;Y;MDYZK;
courier;cou_194;DONGBEIZHIYI Shandong (东北置驿);http://linkedplaces.org/places/cou_194;DONGBEIZHIYI Shandong (东北置驿);116.723244;36.55283;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_122016","names":["DONGBEIZHIYI Shandong (东北置驿)"]}];;Y;MDYZK;
courier;cou_190;XINQIAO Shandong (新桥驿);http://linkedplaces.org/places/cou_190;XINQIAO Shandong (新桥驿);116.485558;35.729855;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_122087","names":["XINQIAO Shandong (新桥驿)"]}];;Y;MDYZK;
courier;cou_78;YITANG Shanxi (义棠驿);http://linkedplaces.org/places/cou_78;YITANG Shanxi (义棠驿);111.912163;37.026474;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_122093","names":["YITANG Shanxi (义棠驿)"]}];;Y;MDYZK;JIEXIU
courier;cou_473;YONGKANGYI Sichuan (永康驿);http://linkedplaces.org/places/cou_473;YONGKANGYI Sichuan (永康驿);103.621404;31.012613;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1223","names":["YONGKANGYI Sichuan (永康驿)"]}];;Y;MDYZK;
courier;cou_67;CHENGNAN Guangxi (城南驿);http://linkedplaces.org/places/cou_67;CHENGNAN Guangxi (城南驿);111.065002;25.931814;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_122302","names":["CHENGNAN Guangxi (城南驿)"]}];;Y;MDYZK;
courier;cou_278;PU'ER Yunnan (普洱);http://linkedplaces.org/places/cou_278;PU'ER Yunnan (普洱);100.975433;22.79343;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_122608","names":["PU'ER Yunnan (普洱)"]}];;L;PA_1903;
courier;cou_1016;FENGLINGYI Chongqing (酆陵驿);http://linkedplaces.org/places/cou_1016;FENGLINGYI Chongqing (酆陵驿);107.714561;29.887396;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_12270","names":["FENGLINGYI Chongqing (酆陵驿)"]}];;L;MDYZK;
courier;cou_468;CHONGQINGZHOU Sichuan (崇庆州);http://linkedplaces.org/places/cou_468;CHONGQINGZHOU Sichuan (崇庆州);103.672607;30.636564;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1228","names":["CHONGQINGZHOU Sichuan (崇庆州)"]}];;Y;MDYZK;
courier;cou_467;PENGSHAN Sichuan (彭山);http://linkedplaces.org/places/cou_467;PENGSHAN Sichuan (彭山);103.869247;30.200752;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1229","names":["PENGSHAN Sichuan (彭山)"]}];;Y;MDYZK;
courier;cou_959;JINZHOUYI Liaoning (金州驿);http://linkedplaces.org/places/cou_959;JINZHOUYI Liaoning (金州驿);121.70105;39.098946;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_123061","names":["JINZHOUYI Liaoning (金州驿)"]}];;Y;MDYZK;
courier;cou_470;HANZHOU Sichuan (汉州);http://linkedplaces.org/places/cou_470;HANZHOU Sichuan (汉州);104.283066;30.98131;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1233","names":["HANZHOU Sichuan (汉州)"]}];;Y;MDYZK;
courier;cou_488;XICHONG Sichuan (西充);http://linkedplaces.org/places/cou_488;XICHONG Sichuan (西充);105.880943;31.010458;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1241","names":["XICHONG Sichuan (西充)"]}];;B;PA_1903;
courier;cou_489;NANCHONG Sichuan (南充);http://linkedplaces.org/places/cou_489;NANCHONG Sichuan (南充);106.080727;30.798986;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1243","names":["NANCHONG Sichuan (南充)"]}];;N;PA_1903;
courier;cou_491;HEYANGYI Chongqing (合阳驿);http://linkedplaces.org/places/cou_491;HEYANGYI Chongqing (合阳驿);106.25956;30.003942;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1244","names":["HEYANGYI Chongqing (合阳驿)"]}];;N;MDYZK;
courier;cou_490;DINGYUAN Sichuan (定远);http://linkedplaces.org/places/cou_490;DINGYUAN Sichuan (定远);106.2584;30.272371;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1246","names":["DINGYUAN Sichuan (定远)"]}];;N;PA_1903;
courier;cou_783;GUANG'ANZHOU Sichuan (广安州);http://linkedplaces.org/places/cou_783;GUANG'ANZHOU Sichuan (广安州);106.631752;30.474428;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1247","names":["GUANG'ANZHOU Sichuan (广安州)"]}];;Y;MDYZK;
courier;cou_782;QUXIAN Sichuan (渠县);http://linkedplaces.org/places/cou_782;QUXIAN Sichuan (渠县);106.962242;30.844326;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1249","names":["QUXIAN Sichuan (渠县)"]}];;Y;MDYZK;
courier;cou_781;TAIPINGYI Sichuan (太平驿);http://linkedplaces.org/places/cou_781;TAIPINGYI Sichuan (太平驿);107.204842;30.738197;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1251","names":["TAIPINGYI Sichuan (太平驿)"]}];;Y;MDYZK;
courier;cou_1011;LIANGSHANYI Chongqing (梁山驿);http://linkedplaces.org/places/cou_1011;LIANGSHANYI Chongqing (梁山驿);107.788971;30.666655;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1252","names":["LIANGSHANYI Chongqing (梁山驿)"]}];;L;MDYZK;
courier;cou_778;JIXIANYI Chongqing (集贤驿);http://linkedplaces.org/places/cou_778;JIXIANYI Chongqing (集贤驿);108.373596;30.812864;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1253","names":["JIXIANYI Chongqing (集贤驿)"]}];;Y;MDYZK;
courier;cou_776;WUFENGYI Chongqing (五峰驿);http://linkedplaces.org/places/cou_776;WUFENGYI Chongqing (五峰驿);108.891495;30.966854;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1254","names":["WUFENGYI Chongqing (五峰驿)"]}];;Y;MDYZK;
courier;cou_457;JINGKOUYI Sichuan (箐口驿);http://linkedplaces.org/places/cou_457;JINGKOUYI Sichuan (箐口驿);102.837318;29.795326;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1255","names":["JINGKOUYI Sichuan (箐口驿)"]}];;Y;MDYZK;
courier;cou_928;XIGAOYI Zhejiang (西皋驿);http://linkedplaces.org/places/cou_928;XIGAOYI Zhejiang (西皋驿);121.101448;28.268312;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125562","names":["XIGAOYI Zhejiang (西皋驿)"]}];;Y;MDYZK;
courier;cou_407;ANBU Guangdong (菴埠);http://linkedplaces.org/places/cou_407;ANBU Guangdong (菴埠);116.684898;23.4515;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125854","names":["ANBU Guangdong (菴埠)"]}];;P;PA_1903;
courier;cou_409;LONGHU Guangdong (龙湖);http://linkedplaces.org/places/cou_409;LONGHU Guangdong (龙湖);116.646716;23.555267;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125858","names":["LONGHU Guangdong (龙湖)"]}];;N;PA_1903;
courier;cou_408;CAITANGXU Guangdong (彩塘市);http://linkedplaces.org/places/cou_408;CAITANGXU Guangdong (彩塘市);116.655524;23.506814;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125859","names":["CAITANGXU Guangdong (彩塘市)"]}];;P;PA_1903;
courier;cou_410;FUYANG Guangdong (浮阳);http://linkedplaces.org/places/cou_410;FUYANG Guangdong (浮阳);116.602913;23.581436;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125860","names":["FUYANG Guangdong (浮阳)"]}];;N;PA_1903;
courier;cou_415;CHENGJIANGYI Guangdong (程江驿);http://linkedplaces.org/places/cou_415;CHENGJIANGYI Guangdong (程江驿);116.63282;24.186222;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125874","names":["CHENGJIANGYI Guangdong (程江驿)"]}];;Y;MDYZK;
courier;cou_413;XINDU Guangdong (新渡);http://linkedplaces.org/places/cou_413;XINDU Guangdong (新渡);116.523247;24.095016;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125898","names":["XINDU Guangdong (新渡)"]}];;N;PA_1903;
courier;cou_945;WUNINGYI Guangdong (武宁驿);http://linkedplaces.org/places/cou_945;WUNINGYI Guangdong (武宁驿);116.504667;23.078594;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125929","names":["WUNINGYI Guangdong (武宁驿)"]}];;Y;MDYZK;
courier;cou_947;BEISHANYI Guangdong (北山驿);http://linkedplaces.org/places/cou_947;BEISHANYI Guangdong (北山驿);116.159019;22.996525;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125937","names":["BEISHANYI Guangdong (北山驿)"]}];;Y;MDYZK;
courier;cou_418;QIDUYI Guangdong (七都驿);http://linkedplaces.org/places/cou_418;QIDUYI Guangdong (七都驿);115.97683;24.040634;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125969","names":["QIDUYI Guangdong (七都驿)"]}];;L;MDYZK;
courier;cou_423;QILINGXU Guangdong (岐岭);http://linkedplaces.org/places/cou_423;QILINGXU Guangdong (岐岭);115.447479;24.08087;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126033","names":["QILINGXU Guangdong (岐岭)"]}];;N;PA_1903;
courier;cou_424;HESHIXU Guangdong (鹤市墟);http://linkedplaces.org/places/cou_424;HESHIXU Guangdong (鹤市墟);115.361618;24.007019;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126037","names":["HESHIXU Guangdong (鹤市墟)"]}];;L;PA_1903;
courier;cou_425;LAOLONG Guangdong (老隆);http://linkedplaces.org/places/cou_425;LAOLONG Guangdong (老隆);115.255585;24.099714;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126040","names":["LAOLONG Guangdong (老隆)"]}];;N;PA_1903;
courier;cou_952;YIHEYI Guangdong (义合驿);http://linkedplaces.org/places/cou_952;YIHEYI Guangdong (义合驿);114.866569;23.839874;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126070","names":["YIHEYI Guangdong (义合驿)"]}];;Y;MDYZK;
courier;cou_949;PING'ANYI Guangdong (平安驿);http://linkedplaces.org/places/cou_949;PING'ANYI Guangdong (平安驿);115.20752;22.8946;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126110","names":["PING'ANYI Guangdong (平安驿)"]}];;Y;MDYZK;
courier;cou_431;CHIWEI Guangdong (赤尾);http://linkedplaces.org/places/cou_431;CHIWEI Guangdong (赤尾);114.525049;23.395285;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126177","names":["CHIWEI Guangdong (赤尾)"]}];;N;PA_1903;
courier;cou_432;HENGLI Guangdong (横沥);http://linkedplaces.org/places/cou_432;HENGLI Guangdong (横沥);114.610985;23.172495;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126178","names":["HENGLI Guangdong (横沥)"]}];;N;PA_1903;
