nodeid;names;lng;lat
afr_787;[{"name" : "Tlemcen", "id" : "tmcDZm1300a_018a", "country" : "DZ", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Tlemcen", "id" : "tmcMAm1500_001a", "country" : "DZ", "detail" : "nkn", "datastatus" : "exact"}];-1.315;34.878334
afr_788;[{"name" : "Marrakech", "id" : "tmcDZm1300a_022a", "country" : "MA", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Marrakesh", "id" : "tmcMAm1500_007a", "country" : "MA", "detail" : "nkn", "datastatus" : "exact"}];-8;31.633333
afr_789;[{"name" : "Sijilmasa", "id" : "tmcDZm0500_004a", "country" : "MA", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Sijilmasa", "id" : "tmcDZm1300a_020a", "country" : "MA", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Sijilmasa", "id" : "tmcDZm1300b_010a", "country" : "MA", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Sijilmassa", "id" : "tmcMAm1500_003a", "country" : "MA", "detail" : "nkn", "datastatus" : "exact"}];-4.283333;31.283333
afr_790;[{"name" : "Taghaza", "id" : "tmcDZm0500_012a", "country" : "ML", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Taghza", "id" : "tmcDZm1300a_027a", "country" : "ML", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Taghza", "id" : "tmcDZm1300b_010a", "country" : "ML", "detail" : "nkn", "datastatus" : "exact"}];-5;23.6
afr_792;[{"name" : "Walata", "id" : "tmcDZm1300a_026a", "country" : "MR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Walata", "id" : "tmcDZm1300b_012a", "country" : "MR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Oualata", "id" : "tmcMAm1500_015a", "country" : "MR", "detail" : "nkn", "datastatus" : "exact"}];-7.033333;17.299999
afr_793;[{"name" : "Timbuktu", "id" : "tmcDZm0500_015a", "country" : "ML", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Timbuctu", "id" : "tmcDZm1300a_035a", "country" : "ML", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Timbuktu", "id" : "tmcMAm1500_016a", "country" : "ML", "detail" : "nkn", "datastatus" : "exact"}];-3.016667;16.766666
afr_794;[{"name" : "Agadez", "id" : "tmcDZm1300a_040a", "country" : "NE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Agadez", "id" : "tmcDZm1300b_014a", "country" : "NE", "detail" : "nkn", "datastatus" : "exact"}];7.983333;16.966667
afr_795;[{"name" : "Gao", "id" : "tmcDZm0500_007a", "country" : "ML", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Gao", "id" : "tmcDZm1300a_038a", "country" : "ML", "detail" : "nkn", "datastatus" : "exact"}];-.05;16.266666
afr_796;[{"name" : "Bilma", "id" : "tmcDZm0500_005a", "country" : "NE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Bilma", "id" : "tmcDZm1300a_050a", "country" : "NE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Bilma", "id" : "tmcDZm1300b_019a", "country" : "NE", "detail" : "nkn", "datastatus" : "exact"}];12.933333;18.683332
afr_798;[{"name" : "Aidhab", "id" : "tmcDZm0500_001a", "country" : "SD", "detail" : "nkn", "datastatus" : "exact"}];36.650002;22.233334
afr_799;[{"name" : "Asiut", "id" : "tmcDZm1300a_004a", "country" : "EG", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Asiut", "id" : "tmcDZm1300b_001a", "country" : "EG", "detail" : "nkn", "datastatus" : "exact"}];31.183332;27.183332
afr_800;[{"name" : "Tangier", "id" : "tmcMAm1500_009a", "country" : "MA", "detail" : "nkn", "datastatus" : "exact"}];-5.812778;35.784721
afr_801;[{"name" : "loc01-tmc010509", "id" : "tmcMAm1500_008a", "country" : "DZ", "detail" : "nkn", "datastatus" : "exact"}];-8.147778;27.674168
afr_868;[{"name" : "Tunis", "id" : "tmcDZm0500_020a", "country" : "TN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Tunis", "id" : "tmcMAm1500_010a", "country" : "MA", "detail" : "nkn", "datastatus" : "exact"}];10.217;36.833
afr_869;[{"name" : "Taudeni", "id" : "tmcDZm1300a_032a", "country" : "ML", "detail" : "nkn", "datastatus" : "exact"}];-3.983333;22.6667
afr_869;[{"name" : "Taodeni", "id" : "tmcDZm0500_013a", "country" : "ML", "detail" : "nkn", "datastatus" : "exact"}];-3.9833;22.6667
afr_870;[{"name" : "Tuat", "id" : "tmcDZm0500_014a", "country" : "DZ", "detail" : "nkn", "datastatus" : "exact"}];-.3039;27.8007
afr_871;[{"name" : "Cairo", "id" : "tmcDZm0500_022a", "country" : "EG", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Cairo", "id" : "tmcDZm1300a_003a", "country" : "EG", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Cairo", "id" : "tmcDZm1300b_001a", "country" : "EG", "detail" : "nkn", "datastatus" : "exact"}];31.25;30.05
afr_872;[{"name" : "Murzuk", "id" : "tmcDZm0500_005a", "country" : "LY", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Murzuk", "id" : "tmcDZm1300a_050a", "country" : "LY", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Murzuk", "id" : "tmcDZm1300b_016a", "country" : "LY", "detail" : "nkn", "datastatus" : "exact"}];13.917;25.917
afr_873;[{"name" : "Kano", "id" : "tmcDZm0500_010a", "country" : "NG", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Kano", "id" : "tmcDZm1300a_065a", "country" : "NG", "detail" : "nkn", "datastatus" : "exact"}];8.167;12
afr_874;[{"name" : "loc02-tmc220301", "id" : "tmcDZm0500_006a", "country" : "TD", "detail" : "?Bir Gara", "datastatus" : "exact"}];15.9667;13.1833
afr_875;[{"name" : "Awlil", "id" : "tmcDZm0500_004a", "country" : "MR", "detail" : "nkn", "datastatus" : "exact"}];-15.967;18.15
afr_876;[{"name" : "loc01-tmc220301", "id" : "tmcDZm0500_003a", "country" : "EG", "detail" : "?Asyut", "datastatus" : "exact"}];31.183332;27.183332
afr_887;[{"name" : "Qairawan", "id" : "tmcDZm1300a_015a", "country" : "LY", "detail" : "nkn", "datastatus" : "exact"}];10.101667;35.674442
afr_892;[{"name" : "Meroe", "id" : "tmcDZm0500_0028a", "country" : "SD", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc24-tmc050223", "id" : "tmcDZm1300a_125a", "country" : "SD", "detail" : "?Meroe", "datastatus" : "exact"}];31.8167;18.4833
afr_893;[{"name" : "Bamako", "id" : "tmcDZm0500_027a", "country" : "ML", "detail" : "nkn", "datastatus" : "exact"}];-7.983;12.667
afr_894;[{"name" : "Agadir", "id" : "tmcMAm1500_006a", "country" : "MA", "detail" : "nkn", "datastatus" : "exact"}];-9.667;30.5
asia_1;[{"name" : "Hatay", "id" : "tmcTRm1200a_105a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc61-tmc050518", "id" : "tmcTRm1200b_113a", "country" : "TR", "detail" : "?Antakya", "datastatus" : "exact"},{"name" : "Antakya", "id" : "tmcZMEm1300_011a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];36.116669;36.233334
asia_1016;[{"name" : "Yengisar", "id" : "tmcCNm1000_80a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];76.150002;38.933334
asia_103;[{"name" : "Milan Ancient City", "id" : "tmcCNm1000_65a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Miran", "id" : "tmcZMEm1300_131a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];88.833336;39.25
asia_104;[{"name" : "Dhufar", "id" : "tmcZMEm1300_053a", "country" : "OM", "detail" : "nkn", "datastatus" : "exact"}];54.45;17.0333
asia_105;[{"name" : "Multan", "id" : "tmcINm1550_064a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Multan", "id" : "tmcZMEm1300_145a", "country" : "PK", "detail" : "nkn", "datastatus" : "exact"}];71.48333;30.183332
asia_1061;[{"name" : "loc01-tmc040922", "id" : "tmcTJm0400a_001a", "country" : "CN", "detail" : "Ulugqat", "datastatus" : "exact"}];74.25;39.799999
asia_1067;[{"name" : "Faizabad", "id" : "tmcTJm0400a_063a", "country" : "AF", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Faizabad", "id" : "tmcTJm0400b_045a", "country" : "TJ", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Faizabad", "id" : "tmcTJm0400b_051a", "country" : "AF", "detail" : "nkn", "datastatus" : "exact"}];70.566666;37.099998
asia_1068;[{"name" : "Dushanbe", "id" : "tmcTJm0400a_025a", "country" : "TJ", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Dushanbe", "id" : "tmcTJm0400b_021a", "country" : "TJ", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Dushanbe", "id" : "tmcTRm1200b_019a", "country" : "TJ", "detail" : "nkn", "datastatus" : "exact"}];68.773331;38.561111
asia_1069;[{"name" : "Khorog", "id" : "tmcTJm0400a_068a", "country" : "TJ", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Khorog", "id" : "tmcTJm0400b_043a", "country" : "TJ", "detail" : "Koytezek Pass", "datastatus" : "exact"}];71.5558;37.4917
asia_1071;[{"name" : "Levkand", "id" : "tmcTJm0400a_055a", "country" : "TJ", "detail" : "nkn", "datastatus" : "exact"}];68.783333;37.833332
asia_1075;[{"name" : "loc17-tmc020218", "id" : "tmcCNm1000_80a", "country" : "CN", "detail" : "Wakhir Pass", "datastatus" : "exact"}];74.48333;37.083332
asia_1077;[{"name" : "Mazar-i-Sharif", "id" : "tmcZMEm1300_133a", "country" : "AF", "detail" : "nkn", "datastatus" : "exact"}];67.099998;36.700001
asia_1103;[{"name" : "loc76-tmc040220", "id" : "tmcCNm1950_105a", "country" : "CN", "detail" : "Tongtianheyan", "datastatus" : "exact"}];92.300003;33.849998
asia_111;[{"name" : "Nishapur", "id" : "tmcTMm1100_024a", "country" : "IR", "detail" : "?Quchan", "datastatus" : "exact"},{"name" : "Neyshabur", "id" : "tmcZMEm1300_099a", "country" : "IR", "detail" : "nkn", "datastatus" : "exact"}];58.817;36.217
asia_112;[{"name" : "loc69-tmc050521", "id" : "tmcTRm1200a_137a", "country" : "TR", "detail" : "?Nusaybin", "datastatus" : "exact"},{"name" : "loc31-tmc050518", "id" : "tmcTRm1200b_055a", "country" : "TR", "detail" : "?Nusaybin", "datastatus" : "exact"}];41.183;37.083
asia_114;[{"name" : "sealoc23-tmc050503", "id" : "tmcTRm1300_171a", "country" : "EG", "detail" : "nkn", "datastatus" : "approx"}];29.9;31.2
asia_117;[{"name" : "Osh", "id" : "tmcAFm1900_016a", "country" : "KG", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Osh", "id" : "tmcTJm0400a_004a", "country" : "KG", "detail" : "Ozgon", "datastatus" : "exact"},{"name" : "Osh", "id" : "tmcTJm0400b_001a", "country" : "KG", "detail" : "nkn", "datastatus" : "exact"}];72.800003;40.533333
asia_1189;[{"name" : "Kumbum", "id" : "tmcCNm1950a_006a", "country" : "CN", "detail" : "nkn", "datastatus" : "approx"}];101.666656;36.383331
asia_1215;[{"name" : "Zhaosu", "id" : "tmcCNm1000_4a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc254-tmc060409", "id" : "tmcCNm1700_310a", "country" : "CN", "detail" : "?Zhaosu", "datastatus" : "probable"}];81.116669;43.166668
asia_1216;[{"name" : "loc19-tmc050518", "id" : "tmcTRm1200b_029a", "country" : "CN", "detail" : "?Panfilov", "datastatus" : "exact"}];80.01667;44.166668
asia_1218;[{"name" : "Horgars Pass", "id" : "tmcCNm1000_1a", "country" : "CN", "detail" : "nkn", "datastatus" : "approx"}];80.40833333;44.233334
asia_1219;[{"name" : "Baicheng", "id" : "tmcCNm1000_6a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc253-tmc060409", "id" : "tmcCNm1700_309a", "country" : "CN", "detail" : "?Baicheng", "datastatus" : "probable"}];81.866669;41.766666
asia_1220;[{"name" : "Qapqal", "id" : "tmcCNm1000_3a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc255-tmc060409", "id" : "tmcCNm1700_311a", "country" : "CN", "detail" : "?Qapqal", "datastatus" : "probable"}];81.166664;43.799999
asia_1221;[{"name" : "loc01-tmc020218", "id" : "tmcCNm1000_7a", "country" : "CN", "detail" : "San-t'ai", "datastatus" : "exact"},{"name" : "loc121-tmc060409", "id" : "tmcCNm1700_011a", "country" : "CN", "detail" : "?Santai", "datastatus" : "probable"}];81.300003;44.583332
asia_1222;[{"name" : "loc02-tmc020218", "id" : "tmcCNm1000_8a", "country" : "CN", "detail" : "Wu-t'ai", "datastatus" : "exact"},{"name" : "loc122-tmc060409", "id" : "tmcCNm1700_012a", "country" : "CN", "detail" : "?Wutai", "datastatus" : "probable"}];82.083336;44.666668
asia_1223;[{"name" : "loc03-tmc020218", "id" : "tmcCNm1000_9a", "country" : "CN", "detail" : "N. of Ching-ho", "datastatus" : "approx"}];82.8333;44.6501
asia_1223;[{"name" : "loc123-tmc060409", "id" : "tmcCNm1700_013a", "country" : "CN", "detail" : "?Jinghe", "datastatus" : "probable"}];82.833336;44.650002
asia_1226;[{"name" : "Shawan", "id" : "tmcCNm1000_11a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];85.616669;44.349998
asia_1227;[{"name" : "Manas", "id" : "tmcCNm1000_12a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Manas", "id" : "tmcCNm1920_83a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];86.216667;44.299999
asia_1228;[{"name" : "Hutubi", "id" : "tmcCNm1000_13a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc051-tmc060409", "id" : "tmcCNm1700_016a", "country" : "CN", "detail" : "?Hu-t'u-pi", "datastatus" : "probable"},{"name" : "Hutupi", "id" : "tmcCNm1920_83a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];86.95;44.299999
asia_1229;[{"name" : "Changji", "id" : "tmcCNm1000_14a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Changki", "id" : "tmcCNm1920_82a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];87.316666;44.016666
asia_123;[{"name" : "Petra", "id" : "tmcZMEm1300_019a", "country" : "JO", "detail" : "nkn", "datastatus" : "exact"}];35.433334;30.333332
asia_1230;[{"name" : "Ganhezi", "id" : "tmcCNm1000_15a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];88.216667;44.150002
asia_1231;[{"name" : "Jimsar", "id" : "tmcCNm1000_33a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Tsimusa", "id" : "tmcCNm1920_74a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];89.066666;43.983334
asia_1232;[{"name" : "Qitai", "id" : "tmcCNm1000_17a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "frk03-tmc060409", "id" : "tmcCNm1700_019a", "country" : "CN", "detail" : "?Qitai", "datastatus" : "probable"},{"name" : "Chitai", "id" : "tmcCNm1920_73a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Kucheng", "id" : "tmcCNm1920_89a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];89.466667;44.016666
asia_1233;[{"name" : "Mori", "id" : "tmcCNm1000_21a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Muleiho", "id" : "tmcCNm1920_72a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];90.183334;43.816666
asia_1234;[{"name" : "Barkol", "id" : "tmcCNm1000_19a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc001-tmc060409", "id" : "tmcCNm1700_020a", "country" : "CN", "detail" : "?Barkol", "datastatus" : "probable"},{"name" : "Barkol", "id" : "tmcCNm1920_63a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];92.849998;43.583332
asia_1235;[{"name" : "Yiwu", "id" : "tmcCNm1000_19a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];94.583336;43.25
asia_1238;[{"name" : "Erpu", "id" : "tmcCNm1000_28a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc271-tmc060409", "id" : "tmcCNm1700_330a", "country" : "CN", "detail" : "?Erpu", "datastatus" : "probable"},{"name" : "Erpu", "id" : "tmcCNm1920_61a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];93.133331;42.916668
asia_1239;[{"name" : "Yandun", "id" : "tmcCNm1000_26a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Kotzyentum", "id" : "tmcCNm1920_49a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];94.116669;42.366669
asia_1240;[{"name" : "Hsinghsinghsia", "id" : "tmcCNm1920_44a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];95.116669;41.783333
asia_1241;[{"name" : "Qiktim", "id" : "tmcCNm1000_29a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];90.599998;43
asia_1242;[{"name" : "Turpanzhan", "id" : "tmcCNm1000_33a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];88.949997;43.150002
asia_1243;[{"name" : "Tachuan", "id" : "tmcCNm1920_42a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];95.250000;41.316666
asia_1243;[{"name" : "Daqunwan", "id" : "tmcCNm1000_25a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];93.800003;42.766666
asia_1244;[{"name" : "loc77-tmc040220", "id" : "tmcCNm1950_106a", "country" : "CN", "detail" : "Tanggulashan", "datastatus" : "exact"}];92.400002;34.183334
asia_1245;[{"name" : "Hoxud", "id" : "tmcCNm1000_36a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc267-tmc060409", "id" : "tmcCNm1700_325a", "country" : "CN", "detail" : "?Hoxud", "datastatus" : "probable"}];86.849998;42.266666
asia_1246;[{"name" : "Toksun", "id" : "tmcCNm1000_36a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc268-tmc060409", "id" : "tmcCNm1700_326a", "country" : "CN", "detail" : "?Toksun", "datastatus" : "probable"}];88.633331;42.783333
asia_1247;[{"name" : "Hejing", "id" : "tmcCNm1000_38a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];86.300003;42.299999
asia_1248;[{"name" : "Balguntay", "id" : "tmcCNm1000_40a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];86.25;42.700001
asia_1249;[{"name" : "loc20-tmc050518", "id" : "tmcTRm1200b_040a", "country" : "CN", "detail" : "?Xinyuan", "datastatus" : "exact"}];83.300003;43.400002
asia_125;[{"name" : "Qazvin", "id" : "tmcZMEm1300_071a", "country" : "IR", "detail" : "nkn", "datastatus" : "exact"}];50.016945;36.262222
asia_1250;[{"name" : "Bohu", "id" : "tmcCNm1000_51a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];86.48333;41.966667
asia_1251;[{"name" : "Narat", "id" : "tmcCNm1000_45a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];84.050003;43.366669
asia_1252;[{"name" : "Artux", "id" : "tmcCNm1000_87a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];76.166664;39.666668
asia_1253;[{"name" : "Bachn", "id" : "tmcCNm1000_57a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];78.25;39.766666
asia_1254;[{"name" : "Shufu", "id" : "tmcCNm1000_83a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];75.866669;39.450001
asia_1256;[{"name" : "loc16-tmc020218", "id" : "tmcCNm1000_88a", "country" : "CN", "detail" : "Kosrap", "datastatus" : "exact"}];76.199997;38
asia_1257;[{"name" : "loc15-tmc020218", "id" : "tmcCNm1000_76a", "country" : "CN", "detail" : "Hasalbag", "datastatus" : "exact"}];76.699997;37.866669
asia_1258;[{"name" : "Zepu", "id" : "tmcCNm1000_77a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];77.300003;38.200001
asia_1259;[{"name" : "loc09-tmc020218", "id" : "tmcCNm1000_84a", "country" : "CN", "detail" : "Kyzyl-Dzhiik", "datastatus" : "exact"}];73.800003;38.700001
asia_1260;[{"name" : "Bextograk", "id" : "tmcCNm1000_68a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];86.966667;38.516666
asia_1261;[{"name" : "loc264-tmc060409", "id" : "tmcCNm1700_322a", "country" : "CN", "detail" : "?Luntai", "datastatus" : "probable"}];84.166664;41.766666
asia_1262;[{"name" : "Luntai Ancient City", "id" : "tmcCNm1000_54a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];84.166664;41.5
asia_1263;[{"name" : "Yuli", "id" : "tmcCNm1000_52a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc272-tmc060409", "id" : "tmcCNm1700_332a", "country" : "CN", "detail" : "?Yuli", "datastatus" : "probable"}];86.383331;41.5
asia_1264;[{"name" : "loc13-tmc020218", "id" : "tmcCNm1000_62a", "country" : "CN", "detail" : "Liuyuan?", "datastatus" : "exact"}];95.5;41.099998
asia_1266;[{"name" : "Jingiueguo", "id" : "tmcCNm1000_69a", "country" : "CN", "detail" : "Jingjue; Ghingghjue", "datastatus" : "approx"}];83.6;38.2745098
asia_1267;[{"name" : "Qiemo Ancient City", "id" : "tmcCNm1000_68a", "country" : "CN", "detail" : "nkn", "datastatus" : "approx"}];85.25;38.21568627
asia_1268;[{"name" : "Yumi", "id" : "tmcCNm1000_70a", "country" : "CN", "detail" : "nkn", "datastatus" : "approx"}];82.48780488;37.92156863
asia_1269;[{"name" : "loc18-tmc020218", "id" : "tmcCNm1000_73a", "country" : "CN", "detail" : "Shahidulla", "datastatus" : "exact"},{"name" : "loc04-tmc040220", "id" : "tmcCNm1950_007a", "country" : "CN", "detail" : "Xaidulla", "datastatus" : "exact"}];77.98333;36.466667
asia_1270;[{"name" : "frk01-tmc020218", "id" : "tmcCNm1000_10a", "country" : "CN", "detail" : "N. of K'uei-tun", "datastatus" : "approx"}];85.0002;44.416668
asia_1271;[{"name" : "frk02-tmc020218", "id" : "tmcCNm1000_23a", "country" : "CN", "detail" : "N. of Erpu", "datastatus" : "approx"}];93.135;42.93
asia_1272;[{"name" : "frk03-tmc020218", "id" : "tmcCNm1000_43a", "country" : "CN", "detail" : "N. of Kunes", "datastatus" : "approx"}];83.3001;43.4001
asia_1273;[{"name" : "frk04-tmc020218", "id" : "tmcCNm1000_16a", "country" : "CN", "detail" : "N. of Jimsar", "datastatus" : "approx"}];89.066666;43.9834
